referenceprel,libmajparametre,limitequal,valtraduite
01000107710,ASPECT (QUALITATIF),,0.000000
01000107710,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
01000107710,CONDUCTIVITÉ À 25°C,,620.000000
01000107710,CHLORE LIBRE,,0.250000
01000107710,CHLORE TOTAL,,0.340000
01000107710,COLORATION,,0.000000
01000107710,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
01000107710,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
01000107710,BACT. AÉR. REVIVIFIABLES À 22°-68H,,1.000000
01000107710,BACT. AÉR. REVIVIFIABLES À 36°-44H,,1.000000
01000107710,AMMONIUM (EN NH4),,0.000000
01000107710,NITRATES (EN NO3),<=50 mg/L,9.900000
01000107710,ODEUR (DILUTION À 25°C),,1.000000
01000107710,ODEUR (QUALITATIF),,1.000000
01000107710,ODEUR (QUALITATIF),,0.000000
01000107710,PH ,,7.900000
01000107710,PH ,,7.500000
01000107710,SAVEUR PAR DILUTION À 25°C,,1.000000
01000107710,SAVEUR (QUALITATIF),,1.000000
01000107710,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
01000107710,TEMPÉRATURE DE L'EAU,,9.700000
01000107710,TEMPÉRATURE DE MESURE DU PH,,20.000000
01000107710,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.200000
01000107777,CHLOROTHALONIL R471811,,0.400000
01000107777,ASPECT (QUALITATIF),,0.000000
01000107777,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
01000107777,CONDUCTIVITÉ À 25°C,,590.000000
01000107777,ESA ACETOCHLORE,,0.000000
01000107777,OXA ACETOCHLORE,,0.000000
01000107777,CHLORE LIBRE,,0.130000
01000107777,CHLORE TOTAL,,0.150000
01000107777,COLORATION,,0.000000
01000107777,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
01000107777,CGA 369873,,0.028000
01000107777,CGA 354742,,0.000000
01000107777,DIMÉTHÉNAMIDE ESA,,0.000000
01000107777,DIMÉTHÉNAMIDE OXA,,0.000000
01000107777,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
01000107777,FLUFENACET ESA,"<=0,1 µg/L",0.000000
01000107777,BACT. AÉR. REVIVIFIABLES À 22°-68H,,4.000000
01000107777,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
01000107777,ESA ALACHLORE,,0.000000
01000107777,ESA METOLACHLORE,,0.000000
01000107777,METOLACHLOR NOA 413173,,0.000000
01000107777,OXA METOLACHLORE,,0.000000
01000107777,ESA METAZACHLORE,,0.000000
01000107777,OXA METAZACHLORE,,0.000000
01000107777,AMMONIUM (EN NH4),,0.000000
01000107777,NITRATES (EN NO3),<=50 mg/L,30.000000
01000107777,ODEUR (DILUTION À 25°C),,1.000000
01000107777,ODEUR (QUALITATIF),,1.000000
01000107777,ODEUR (QUALITATIF),,0.000000
01000107777,DIMÉTHACHLORE OXA,"<=0,1 µg/L",0.000000
01000107777,FLUFÉNACET OXA,"<=0,1 µg/L",0.000000
01000107777,OXA ALACHLORE,"<=0,1 µg/L",0.000000
01000107777,TOTAL DES PESTICIDES ANALYSÉS,"<=0,5 µg/L",0.000000
01000107777,PH ,,7.900000
01000107777,PH ,,7.500000
01000107777,SAVEUR PAR DILUTION À 25°C,,1.000000
01000107777,SAVEUR (QUALITATIF),,1.000000
01000107777,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
01000107777,TEMPÉRATURE DE L'EAU,,7.900000
01000107777,TEMPÉRATURE DE MESURE DU PH,,20.300000
01000107777,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.100000
01000107779,"2,6 DICHLOROBENZAMIDE","<=0,1 µg/L",0.000000
01000107779,ATRAZINE-2-HYDROXY,"<=0,1 µg/L",0.012000
01000107779,ACÉTAMIPRID,"<=0,1 µg/L",0.000000
01000107779,ATRAZINE DÉSÉTHYL,"<=0,1 µg/L",0.062000
01000107779,ATRAZINE-DÉISOPROPYL,"<=0,1 µg/L",0.000000
01000107779,ALACHLORE,"<=0,1 µg/L",0.000000
01000107779,AMIDOSULFURON,"<=0,1 µg/L",0.000000
01000107779,ASPECT (QUALITATIF),,0.000000
01000107779,ATRAZINE,"<=0,1 µg/L",0.010000
01000107779,AZOXYSTROBINE,"<=0,1 µg/L",0.000000
01000107779,BEFLUBUTAMIDE,"<=0,1 µg/L",0.000000
01000107779,BROMUCONAZOLE,"<=0,1 µg/L",0.000000
01000107779,BOSCALID,"<=0,1 µg/L",0.000000
01000107779,BROMACIL,"<=0,1 µg/L",0.000000
01000107779,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
01000107779,CHLORANTRANILIPROLE,"<=0,1 µg/L",0.000000
01000107779,CARBENDAZIME,"<=0,1 µg/L",0.000000
01000107779,CARBÉTAMIDE,"<=0,1 µg/L",0.000000
01000107779,CONDUCTIVITÉ À 25°C,,510.000000
01000107779,CHLORE LIBRE,,0.380000
01000107779,CHLORE TOTAL,,0.410000
01000107779,CHLORIDAZONE,"<=0,1 µg/L",0.000000
01000107779,CHLORIDAZONE DESPHÉNYL,"<=0,1 µg/L",0.000000
