referenceprel,libmajparametre,limitequal,valtraduite
08600133630,ASPECT (QUALITATIF),,0.000000
08600133630,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
08600133630,CONDUCTIVITÉ À 25°C,,623.000000
08600133630,CHLORE LIBRE,,0.500000
08600133630,CHLORE TOTAL,,0.600000
08600133630,COULEUR (QUALITATIF),,0.000000
08600133630,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
08600133630,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
08600133630,FLUORURES MG/L,"<=1,5 mg/L",0.140000
08600133630,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
08600133630,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
08600133630,AMMONIUM (EN NH4),,0.000000
08600133630,NITRATES (EN NO3),<=50 mg/L,3.600000
08600133630,ODEUR (QUALITATIF),,0.000000
08600133630,PH ,,7.500000
08600133630,SAVEUR (QUALITATIF),,0.000000
08600133630,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
08600133630,TEMPÉRATURE DE L'EAU,,11.000000
08600133630,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
08600133743,ASPECT (QUALITATIF),,0.000000
08600133743,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
08600133743,CONDUCTIVITÉ À 25°C,,862.000000
08600133743,CHLORE LIBRE,,0.400000
08600133743,CHLORE TOTAL,,0.500000
08600133743,COULEUR (QUALITATIF),,0.000000
08600133743,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
08600133743,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
08600133743,FLUORURES MG/L,"<=1,5 mg/L",0.360000
08600133743,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
08600133743,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
08600133743,AMMONIUM (EN NH4),,0.000000
08600133743,NITRATES (EN NO3),<=50 mg/L,47.000000
08600133743,ODEUR (QUALITATIF),,0.000000
08600133743,PH ,,7.500000
08600133743,SAVEUR (QUALITATIF),,0.000000
08600133743,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
08600133743,TEMPÉRATURE DE L'EAU,,7.000000
08600133743,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
08600133752,ASPECT (QUALITATIF),,0.000000
08600133752,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
08600133752,CONDUCTIVITÉ À 25°C,,633.000000
08600133752,CHLORE LIBRE,,0.500000
08600133752,CHLORE TOTAL,,0.500000
08600133752,COULEUR (QUALITATIF),,0.000000
08600133752,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
08600133752,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
08600133752,FLUORURES MG/L,"<=1,5 mg/L",0.370000
08600133752,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
08600133752,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
08600133752,AMMONIUM (EN NH4),,0.000000
08600133752,NITRATES (EN NO3),<=50 mg/L,45.000000
08600133752,ODEUR (QUALITATIF),,0.000000
08600133752,PH ,,7.500000
08600133752,SAVEUR (QUALITATIF),,0.000000
08600133752,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
08600133752,TEMPÉRATURE DE L'EAU,,8.000000
08600133752,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,1.000000
08600133782,ASPECT (QUALITATIF),,0.000000
08600133782,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
08600133782,CONDUCTIVITÉ À 25°C,,908.000000
08600133782,CHLORE LIBRE,,0.200000
08600133782,CHLORE TOTAL,,0.300000
08600133782,COULEUR (QUALITATIF),,0.000000
08600133782,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
