referenceprel,libmajparametre,limitequal,valtraduite
06800178045,ASPECT (QUALITATIF),,0.000000
06800178045,CONDUCTIVITÉ À 25°C,,200.000000
06800178045,CHLORE LIBRE,,0.000000
06800178045,CHLORE TOTAL,,0.000000
06800178045,COLORATION,,0.000000
06800178045,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
06800178045,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
06800178045,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
06800178045,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
06800178045,AMMONIUM (EN NH4),,0.000000
06800178045,ODEUR (QUALITATIF),,0.000000
06800178045,PH ,,6.800000
06800178045,PH ,,6.600000
06800178045,SAVEUR (QUALITATIF),,0.000000
06800178045,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
06800178045,TEMPÉRATURE DE L'EAU,,8.300000
06800178045,TEMPÉRATURE DE MESURE DU PH,,19.400000
06800178045,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.200000
06800178511,ACRYLAMIDE,<=0.1 µg/L,0.000000
06800178511,ASPECT (QUALITATIF),,0.000000
06800178511,BENZO(A)PYRÈNE *,<=0.01 µg/L,0.000000
06800178511,BENZO(B)FLUORANTHÈNE,<=0.1 µg/L,0.000000
06800178511,"BENZO(G,H,I)PÉRYLÈNE",<=0.1 µg/L,0.000000
06800178511,BENZO(K)FLUORANTHÈNE,<=0.1 µg/L,0.000000
06800178511,CADMIUM,<=5 µg/L,0.000000
06800178511,CONDUCTIVITÉ À 25°C,,200.000000
06800178511,CHLORE LIBRE,,0.000000
06800178511,CHLORE TOTAL,,0.110000
06800178511,CHLORURE DE VINYL MONOMÈRE,<=0.5 µg/L,0.000000
06800178511,COLORATION,,0.000000
06800178511,CHROME TOTAL,<=50 µg/L,0.070000
06800178511,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
06800178511,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
06800178511,EPICHLOROHYDRINE,<=0.1 µg/L,0.000000
06800178511,FER TOTAL,,2.000000
06800178511,BACT. AÉR. REVIVIFIABLES À 22°-68H,,36.000000
06800178511,BACT. AÉR. REVIVIFIABLES À 36°-44H,,66.000000
06800178511,HYDROCARBURES POLYCYCLIQUES AROMATIQUES (4 SUBSTANCES),"<=0,1 µg/L",0.000000
06800178511,"INDÉNO(1,2,3-CD)PYRÈNE",<=0.1 µg/L,0.000000
06800178511,AMMONIUM (EN NH4),,0.000000
06800178511,NITRITES (EN NO2),"<=0,5 mg/L",0.000000
06800178511,ODEUR (QUALITATIF),,0.000000
06800178511,PH ,,6.800000
06800178511,PH ,,7.000000
06800178511,SAVEUR (QUALITATIF),,0.000000
06800178511,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
06800178511,TEMPÉRATURE DE L'EAU,,8.000000
06800178511,TEMPÉRATURE DE MESURE DU PH,,20.000000
06800178511,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.200000
06800178847,ASPECT (QUALITATIF),,0.000000
06800178847,CONDUCTIVITÉ À 25°C,,480.000000
06800178847,CHLORE LIBRE,,0.000000
06800178847,CHLORE TOTAL,,0.000000
06800178847,COLORATION,,0.000000
06800178847,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
06800178847,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
06800178847,BACT. AÉR. REVIVIFIABLES À 22°-68H,,3.000000
06800178847,BACT. AÉR. REVIVIFIABLES À 36°-44H,,1.000000
06800178847,AMMONIUM (EN NH4),,0.000000
06800178847,ODEUR (QUALITATIF),,0.000000
06800178847,PH ,,7.300000
06800178847,PH ,,6.900000
06800178847,SAVEUR (QUALITATIF),,0.000000
06800178847,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
06800178847,TEMPÉRATURE DE L'EAU,,9.900000
06800178847,TEMPÉRATURE DE MESURE DU PH,,19.500000
06800178847,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
06800179224,ASPECT (QUALITATIF),,0.000000
06800179224,CONDUCTIVITÉ À 25°C,,700.000000
06800179224,CHLORE LIBRE,,0.210000
06800179224,CHLORE TOTAL,,0.240000
06800179224,COLORATION,,0.000000
06800179224,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
