referenceprel,libmajparametre,limitequal,valtraduite
01600123331,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
01600123331,CONDUCTIVITÉ À 25°C,,585.000000
01600123331,CHLORE LIBRE,,0.300000
01600123331,CHLORE TOTAL,,0.350000
01600123331,COLORATION,,0.000000
01600123331,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
01600123331,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
01600123331,BACT. AÉR. REVIVIFIABLES À 22°-68H,,1.000000
01600123331,BACT. AÉR. REVIVIFIABLES À 36°-44H,,1.000000
01600123331,AMMONIUM (EN NH4),,0.000000
01600123331,NITRATES (EN NO3),<=50 mg/L,11.400000
01600123331,PH ,,7.500000
01600123331,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
01600123331,TEMPÉRATURE DE L'EAU,,11.000000
01600123331,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.340000
01600123338,ALUMINIUM TOTAL µG/L,,44.700000
01600123338,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
01600123338,CONDUCTIVITÉ À 25°C,,284.000000
01600123338,CHLORE LIBRE,,0.570000
01600123338,CHLORE TOTAL,,0.680000
01600123338,COLORATION,,0.000000
01600123338,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
01600123338,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
01600123338,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
01600123338,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
01600123338,AMMONIUM (EN NH4),,0.000000
01600123338,NITRATES (EN NO3),<=50 mg/L,7.900000
01600123338,PH ,,7.700000
01600123338,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
01600123338,TITRE ALCALIMÉTRIQUE COMPLET,,7.100000
01600123338,TEMPÉRATURE DE L'EAU,,11.800000
01600123338,TITRE HYDROTIMÉTRIQUE,,11.300000
01600123338,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.370000
01600123356,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
01600123356,CONDUCTIVITÉ À 25°C,,750.000000
01600123356,CHLORE LIBRE,,0.300000
01600123356,CHLORE TOTAL,,0.350000
01600123356,COLORATION,,0.000000
01600123356,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
01600123356,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
01600123356,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
01600123356,BACT. AÉR. REVIVIFIABLES À 36°-44H,,7.000000
01600123356,AMMONIUM (EN NH4),,0.000000
01600123356,NITRATES (EN NO3),<=50 mg/L,35.200000
01600123356,PH ,,7.300000
01600123356,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
01600123356,TEMPÉRATURE DE L'EAU,,11.000000
01600123356,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.310000
01600123357,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
01600123357,CONDUCTIVITÉ À 25°C,,719.000000
01600123357,CHLORE LIBRE,,0.300000
01600123357,CHLORE TOTAL,,0.350000
01600123357,COLORATION,,0.000000
01600123357,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
01600123357,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
01600123357,BACT. AÉR. REVIVIFIABLES À 22°-68H,,1.000000
01600123357,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
01600123357,AMMONIUM (EN NH4),,0.000000
01600123357,NITRATES (EN NO3),<=50 mg/L,24.600000
01600123357,PH ,,7.500000
01600123357,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
01600123357,TEMPÉRATURE DE L'EAU,,8.000000
01600123357,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.270000
01600123386,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
01600123386,CONDUCTIVITÉ À 25°C,,617.000000
01600123386,CHLORE LIBRE,,0.330000
01600123386,CHLORE TOTAL,,0.360000
01600123386,COLORATION,,0.000000
01600123386,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
01600123386,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
01600123386,BACT. AÉR. REVIVIFIABLES À 22°-68H,,1.000000
01600123386,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
01600123386,AMMONIUM (EN NH4),,0.000000
01600123386,NITRATES (EN NO3),<=50 mg/L,0.790000
01600123386,PH ,,7.300000
01600123386,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
01600123386,TEMPÉRATURE DE L'EAU,,13.900000
01600123386,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.220000
01600123391,ALUMINIUM TOTAL µG/L,,10.200000
01600123391,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
01600123391,CONDUCTIVITÉ À 25°C,,251.000000
01600123391,CHLORE LIBRE,,0.060000
01600123391,CHLORE TOTAL,,0.090000
01600123391,COLORATION,,0.000000
01600123391,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
01600123391,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
01600123391,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
01600123391,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
01600123391,AMMONIUM (EN NH4),,0.010000
01600123391,NITRATES (EN NO3),<=50 mg/L,8.200000
01600123391,PH ,,7.500000
01600123391,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
01600123391,TEMPÉRATURE DE L'EAU,,13.900000
01600123391,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.230000
01600123415,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
01600123415,CONDUCTIVITÉ À 25°C,,592.000000
01600123415,CHLORE LIBRE,,0.350000
01600123415,CHLORE TOTAL,,0.400000
01600123415,COLORATION,,0.000000
01600123415,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
01600123415,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
01600123415,FER TOTAL,,1.300000
01600123415,FLUORURES MG/L,"<=1,5 mg/L",0.720000
01600123415,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
01600123415,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
01600123415,AMMONIUM (EN NH4),,0.000000
01600123415,NITRATES (EN NO3),<=50 mg/L,25.500000
01600123415,PH ,,7.500000
01600123415,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
01600123415,TEMPÉRATURE DE L'EAU,,13.000000
01600123415,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.260000
01600123469,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
01600123469,CONDUCTIVITÉ À 25°C,,661.000000
01600123469,CHLORE LIBRE,,0.350000
01600123469,CHLORE TOTAL,,0.400000
01600123469,COLORATION,,0.000000
01600123469,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
01600123469,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
01600123469,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
