referenceprel,libmajparametre,limitequal,valtraduite
07800245061,ASPECT (QUALITATIF),,0.000000
07800245061,CONDUCTIVITÉ À 25°C,,618.000000
07800245061,CHLORE LIBRE,,0.340000
07800245061,CHLORE TOTAL,,0.440000
07800245061,COLORATION,,0.000000
07800245061,COULEUR (QUALITATIF),,0.000000
07800245061,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
07800245061,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
07800245061,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
07800245061,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
07800245061,AMMONIUM (EN NH4),,0.000000
07800245061,ODEUR (DILUTION À 25°C),,
07800245061,ODEUR (QUALITATIF),,0.000000
07800245061,PH ,,7.720000
07800245061,PH ,,7.700000
07800245061,SAVEUR PAR DILUTION À 25°C,,
07800245061,SAVEUR (QUALITATIF),,0.000000
07800245061,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
07800245061,TEMPÉRATURE DE L'EAU,,11.300000
07800245061,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
07800245219,ASPECT (QUALITATIF),,0.000000
07800245219,CONDUCTIVITÉ À 25°C,,616.000000
07800245219,CHLORE LIBRE,,0.270000
07800245219,CHLORE TOTAL,,0.330000
07800245219,COLORATION,,0.000000
07800245219,COULEUR (QUALITATIF),,0.000000
07800245219,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
07800245219,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
07800245219,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
07800245219,BACT. AÉR. REVIVIFIABLES À 36°-44H,,1.000000
07800245219,AMMONIUM (EN NH4),,0.000000
07800245219,ODEUR (DILUTION À 25°C),,
07800245219,ODEUR (QUALITATIF),,0.000000
07800245219,PH ,,7.730000
07800245219,PH ,,7.800000
07800245219,SAVEUR PAR DILUTION À 25°C,,
07800245219,SAVEUR (QUALITATIF),,0.000000
07800245219,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
07800245219,TEMPÉRATURE DE L'EAU,,8.200000
07800245219,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.260000
07800245237,ASPECT (QUALITATIF),,0.000000
07800245237,CONDUCTIVITÉ À 25°C,,541.000000
07800245237,CHLORE LIBRE,,0.380000
07800245237,CHLORE TOTAL,,0.480000
07800245237,COLORATION,,0.000000
07800245237,COULEUR (QUALITATIF),,0.000000
07800245237,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
07800245237,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
07800245237,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
07800245237,BACT. AÉR. REVIVIFIABLES À 36°-44H,,1.000000
07800245237,AMMONIUM (EN NH4),,0.000000
07800245237,ODEUR (DILUTION À 25°C),,
07800245237,ODEUR (QUALITATIF),,0.000000
07800245237,PH ,,7.560000
07800245237,PH ,,7.700000
07800245237,SAVEUR PAR DILUTION À 25°C,,
07800245237,SAVEUR (QUALITATIF),,0.000000
07800245237,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
07800245237,TEMPÉRATURE DE L'EAU,,7.000000
07800245237,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.100000
07800245468,ASPECT (QUALITATIF),,0.000000
07800245468,CONDUCTIVITÉ À 25°C,,682.000000
07800245468,CHLORE LIBRE,,0.330000
07800245468,CHLORE TOTAL,,0.380000
07800245468,COLORATION,,0.000000
07800245468,COULEUR (QUALITATIF),,0.000000
07800245468,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
07800245468,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
07800245468,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
07800245468,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
07800245468,AMMONIUM (EN NH4),,0.000000
07800245468,ODEUR (DILUTION À 25°C),,
07800245468,ODEUR (QUALITATIF),,0.000000
07800245468,PH ,,7.750000
07800245468,PH ,,7.800000
07800245468,SAVEUR PAR DILUTION À 25°C,,
07800245468,SAVEUR (QUALITATIF),,0.000000
07800245468,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
07800245468,TEMPÉRATURE DE L'EAU,,7.900000
07800245468,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.150000
07800245498,ASPECT (QUALITATIF),,0.000000
07800245498,CONDUCTIVITÉ À 25°C,,708.000000
07800245498,CHLORE LIBRE,,0.340000
07800245498,CHLORE TOTAL,,0.400000
07800245498,COLORATION,,0.000000
07800245498,COULEUR (QUALITATIF),,0.000000
07800245498,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
07800245498,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
07800245498,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
07800245498,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
07800245498,AMMONIUM (EN NH4),,0.000000
07800245498,ODEUR (DILUTION À 25°C),,
07800245498,ODEUR (QUALITATIF),,0.000000
07800245498,PH ,,7.680000
07800245498,PH ,,7.700000
07800245498,SAVEUR PAR DILUTION À 25°C,,
07800245498,SAVEUR (QUALITATIF),,0.000000
07800245498,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
07800245498,TEMPÉRATURE DE L'EAU,,7.500000
07800245498,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
07800245556,ASPECT (QUALITATIF),,0.000000
07800245556,CONDUCTIVITÉ À 25°C,,763.000000
07800245556,CHLORE LIBRE,,0.380000
07800245556,CHLORE TOTAL,,0.430000
07800245556,COLORATION,,0.000000
07800245556,COULEUR (QUALITATIF),,0.000000
07800245556,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
07800245556,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
07800245556,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
07800245556,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
07800245556,AMMONIUM (EN NH4),,0.000000
07800245556,ODEUR (DILUTION À 25°C),,
07800245556,ODEUR (QUALITATIF),,0.000000
07800245556,PH ,,7.590000
07800245556,PH ,,7.700000
07800245556,SAVEUR PAR DILUTION À 25°C,,
07800245556,SAVEUR (QUALITATIF),,0.000000
07800245556,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
07800245556,TEMPÉRATURE DE L'EAU,,9.100000
07800245556,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.170000
07800245560,ASPECT (QUALITATIF),,0.000000
07800245560,CONDUCTIVITÉ À 25°C,,623.000000
07800245560,CHLORE LIBRE,,0.290000
07800245560,CHLORE TOTAL,,0.340000
07800245560,COLORATION,,0.000000
07800245560,COULEUR (QUALITATIF),,0.000000
07800245560,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
07800245560,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
07800245560,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
07800245560,BACT. AÉR. REVIVIFIABLES À 36°-44H,,1.000000
07800245560,AMMONIUM (EN NH4),,0.000000
07800245560,ODEUR (DILUTION À 25°C),,
07800245560,ODEUR (QUALITATIF),,0.000000
07800245560,PH ,,7.510000
07800245560,PH ,,8.000000
07800245560,SAVEUR PAR DILUTION À 25°C,,
07800245560,SAVEUR (QUALITATIF),,0.000000
07800245560,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
07800245560,TEMPÉRATURE DE L'EAU,,8.000000
07800245560,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.160000
07800245568,ASPECT (QUALITATIF),,0.000000
07800245568,CONDUCTIVITÉ À 25°C,,626.000000
07800245568,CHLORE LIBRE,,0.350000
07800245568,CHLORE TOTAL,,0.410000
07800245568,COLORATION,,0.000000
07800245568,COULEUR (QUALITATIF),,0.000000
07800245568,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
07800245568,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
07800245568,BACT. AÉR. REVIVIFIABLES À 22°-68H,,6.000000
07800245568,BACT. AÉR. REVIVIFIABLES À 36°-44H,,6.000000
