referenceprel,libmajparametre,limitequal,valtraduite
00300100764,ARSENIC,<=10 µg/L,7.000000
00300100764,ASPECT (QUALITATIF),,0.000000
00300100764,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
00300100764,CONDUCTIVITÉ À 25°C,,239.000000
00300100764,CHLORE LIBRE,,0.000000
00300100764,CHLORE TOTAL,,0.000000
00300100764,COLORATION,,0.000000
00300100764,COULEUR (QUALITATIF),,0.000000
00300100764,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
00300100764,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
00300100764,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
00300100764,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
00300100764,AMMONIUM (EN NH4),,0.000000
00300100764,OZONE,,
00300100764,ODEUR (QUALITATIF),,0.000000
00300100764,PH ,,7.800000
00300100764,SAVEUR (QUALITATIF),,0.000000
00300100764,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
00300100764,TEMPÉRATURE DE L'EAU,,12.100000
00300100764,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.170000
00300100765,ARSENIC,<=10 µg/L,8.000000
00300100765,ASPECT (QUALITATIF),,0.000000
00300100765,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
00300100765,CONDUCTIVITÉ À 25°C,,230.000000
00300100765,CHLORE LIBRE,,0.210000
00300100765,CHLORE TOTAL,,0.230000
00300100765,COLORATION,,0.000000
00300100765,COULEUR (QUALITATIF),,0.000000
00300100765,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
00300100765,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
00300100765,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
00300100765,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
00300100765,AMMONIUM (EN NH4),,0.000000
00300100765,OZONE,,
00300100765,ODEUR (QUALITATIF),,0.000000
00300100765,PH ,,7.700000
00300100765,SAVEUR (QUALITATIF),,0.000000
00300100765,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
00300100765,TEMPÉRATURE DE L'EAU,,9.000000
00300100765,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.210000
00300100769,ASPECT (QUALITATIF),,0.000000
00300100769,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
00300100769,CONDUCTIVITÉ À 25°C,,238.000000
00300100769,CHLORE LIBRE,,0.030000
00300100769,CHLORE TOTAL,,0.050000
00300100769,COLORATION,,0.000000
00300100769,COULEUR (QUALITATIF),,0.000000
00300100769,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
00300100769,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
00300100769,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
00300100769,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
00300100769,AMMONIUM (EN NH4),,0.000000
00300100769,ODEUR (QUALITATIF),,0.000000
00300100769,PH ,,7.600000
00300100769,SAVEUR (QUALITATIF),,0.000000
00300100769,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
00300100769,TEMPÉRATURE DE L'EAU,,8.500000
00300100769,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.300000
00300100807,ASPECT (QUALITATIF),,0.000000
00300100807,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
00300100807,CONDUCTIVITÉ À 25°C,,407.000000
00300100807,CHLORE LIBRE,,0.140000
00300100807,CHLORE TOTAL,,0.190000
00300100807,COLORATION,,0.000000
00300100807,COULEUR (QUALITATIF),,0.000000
00300100807,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
00300100807,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
00300100807,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
00300100807,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
00300100807,AMMONIUM (EN NH4),,0.000000
00300100807,OZONE,,
00300100807,ODEUR (QUALITATIF),,0.000000
00300100807,PH ,,7.760000
00300100807,SAVEUR (QUALITATIF),,0.000000
00300100807,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
00300100807,TEMPÉRATURE DE L'EAU,,9.000000
00300100807,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
00300100809,ASPECT (QUALITATIF),,0.000000
00300100809,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
00300100809,CONDUCTIVITÉ À 25°C,,240.000000
00300100809,CHLORE LIBRE,,0.320000
00300100809,CHLORE TOTAL,,0.340000
00300100809,COLORATION,,0.000000
00300100809,COULEUR (QUALITATIF),,0.000000
00300100809,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
00300100809,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
00300100809,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
00300100809,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
00300100809,AMMONIUM (EN NH4),,0.000000
00300100809,ODEUR (QUALITATIF),,0.000000
00300100809,PH ,,7.000000
00300100809,SAVEUR (QUALITATIF),,0.000000
00300100809,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
00300100809,TEMPÉRATURE DE L'EAU,,8.000000
00300100809,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.190000
00300100810,ASPECT (QUALITATIF),,0.000000
00300100810,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
00300100810,CONDUCTIVITÉ À 25°C,,190.000000
00300100810,CHLORE LIBRE,,0.420000
00300100810,CHLORE TOTAL,,0.500000
00300100810,COLORATION,,0.000000
00300100810,COULEUR (QUALITATIF),,0.000000
00300100810,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
00300100810,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
00300100810,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
00300100810,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
00300100810,AMMONIUM (EN NH4),,0.000000
00300100810,ODEUR (QUALITATIF),,0.000000
00300100810,PH ,,7.600000
00300100810,SAVEUR (QUALITATIF),,0.000000
00300100810,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
00300100810,TEMPÉRATURE DE L'EAU,,6.700000
00300100810,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
00300100852,ASPECT (QUALITATIF),,0.000000
00300100852,CONDUCTIVITÉ À 25°C,,130.000000
00300100852,CHLORE LIBRE,,0.080000
00300100852,CHLORE TOTAL,,0.120000
00300100852,COLORATION,,0.000000
00300100852,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
00300100852,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
00300100852,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
00300100852,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
00300100852,AMMONIUM (EN NH4),,0.000000
00300100852,ODEUR (QUALITATIF),,0.000000
00300100852,PH ,,7.000000
00300100852,SAVEUR (QUALITATIF),,0.000000
00300100852,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
00300100852,TEMPÉRATURE DE L'EAU,,10.900000
00300100852,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.510000
00300100872,ASPECT (QUALITATIF),,0.000000
00300100872,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
00300100872,CONDUCTIVITÉ À 25°C,,370.000000
00300100872,CHLORE LIBRE,,0.440000
00300100872,CHLORE TOTAL,,0.460000
00300100872,COLORATION,,0.000000
00300100872,COULEUR (QUALITATIF),,0.000000
00300100872,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
00300100872,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
00300100872,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
00300100872,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
00300100872,AMMONIUM (EN NH4),,0.000000
00300100872,NITRATES (EN NO3),<=50 mg/L,17.000000
00300100872,ODEUR (QUALITATIF),,0.000000
00300100872,PH ,,8.200000
00300100872,SAVEUR (QUALITATIF),,0.000000
00300100872,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
00300100872,TEMPÉRATURE DE L'EAU,,9.000000
00300100872,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
00300100875,ASPECT (QUALITATIF),,0.000000
00300100875,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
00300100875,CONDUCTIVITÉ À 25°C,,345.000000
00300100875,CHLORE LIBRE,,0.320000
00300100875,CHLORE TOTAL,,0.320000
00300100875,COLORATION,,0.000000
00300100875,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
00300100875,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
00300100875,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
00300100875,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
00300100875,AMMONIUM (EN NH4),,0.000000
00300100875,NITRATES (EN NO3),<=50 mg/L,45.000000
00300100875,ODEUR (QUALITATIF),,0.000000
00300100875,PH ,,7.300000
00300100875,SAVEUR (QUALITATIF),,0.000000
00300100875,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
00300100875,TEMPÉRATURE DE L'EAU,,7.600000
00300100875,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.140000
00300100883,ASPECT (QUALITATIF),,0.000000
00300100883,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
00300100883,CONDUCTIVITÉ À 25°C,,433.000000
00300100883,CHLORE LIBRE,,0.190000
00300100883,CHLORE TOTAL,,0.200000
00300100883,COLORATION,,0.000000
00300100883,COULEUR (QUALITATIF),,0.000000
00300100883,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
00300100883,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
00300100883,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
00300100883,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
00300100883,AMMONIUM (EN NH4),,0.000000
00300100883,ODEUR (QUALITATIF),,0.000000
00300100883,PH ,,8.100000
00300100883,SAVEUR (QUALITATIF),,0.000000
00300100883,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
00300100883,TEMPÉRATURE DE L'EAU,,5.000000
00300100883,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.110000
00300100888,ASPECT (QUALITATIF),,0.000000
00300100888,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
00300100888,CONDUCTIVITÉ À 25°C,,402.000000
00300100888,CHLORE LIBRE,,0.270000
00300100888,CHLORE TOTAL,,0.310000
00300100888,COLORATION,,0.000000
00300100888,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
00300100888,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
00300100888,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
00300100888,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
