referenceprel,libmajparametre,limitequal,valtraduite
03800342215,ASPECT (QUALITATIF),,0.000000
03800342215,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
03800342215,CONDUCTIVITÉ À 25°C,,467.000000
03800342215,CONDUCTIVITÉ À 25°C,,440.000000
03800342215,CHLORE LIBRE,,0.000000
03800342215,CHLORE TOTAL,,0.000000
03800342215,BIOXYDE DE CHLORE MG/L CLO2,,
03800342215,COLORATION,,0.000000
03800342215,BACTÉRIES COLIFORMES /100ML-MS,,1.000000
03800342215,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
03800342215,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
03800342215,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
03800342215,AMMONIUM (EN NH4),,0.000000
03800342215,ODEUR (QUALITATIF),,0.000000
03800342215,PLUVIOMÉTRIE-48H,,0.000000
03800342215,PH ,,7.800000
03800342215,SAVEUR (QUALITATIF),,0.000000
03800342215,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
03800342215,TEMPÉRATURE DE L'AIR,,7.000000
03800342215,TEMPÉRATURE DE L'EAU,,7.700000
03800342215,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.190000
03800342618,ASPECT (QUALITATIF),,0.000000
03800342618,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
03800342618,CONDUCTIVITÉ À 25°C,,529.000000
03800342618,CONDUCTIVITÉ À 25°C,,591.000000
03800342618,CHLORE LIBRE,,0.000000
03800342618,CHLORE TOTAL,,0.000000
03800342618,BIOXYDE DE CHLORE MG/L CLO2,,0.100000
03800342618,COLORATION,,0.000000
03800342618,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
03800342618,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
03800342618,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
03800342618,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
03800342618,AMMONIUM (EN NH4),,0.000000
03800342618,ODEUR (QUALITATIF),,0.000000
03800342618,PLUVIOMÉTRIE-48H,,0.000000
03800342618,PH ,,7.400000
03800342618,SAVEUR (QUALITATIF),,0.000000
03800342618,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
03800342618,TEMPÉRATURE DE L'AIR,,2.300000
03800342618,TEMPÉRATURE DE L'EAU,,8.900000
03800342618,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
03800343098,ASPECT (QUALITATIF),,0.000000
03800343098,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
03800343098,CONDUCTIVITÉ À 25°C,,446.000000
03800343098,CONDUCTIVITÉ À 25°C,,559.000000
03800343098,CHLORE LIBRE,,0.190000
03800343098,CHLORE TOTAL,,0.270000
03800343098,BIOXYDE DE CHLORE MG/L CLO2,,
03800343098,COLORATION,,0.000000
03800343098,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
03800343098,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
03800343098,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
03800343098,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
03800343098,AMMONIUM (EN NH4),,0.000000
03800343098,ODEUR (QUALITATIF),,0.000000
03800343098,PLUVIOMÉTRIE-48H,,0.000000
03800343098,PH ,,7.500000
03800343098,SAVEUR (QUALITATIF),,0.000000
03800343098,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
03800343098,TEMPÉRATURE DE L'AIR,,13.400000
03800343098,TEMPÉRATURE DE L'EAU,,10.000000
03800343098,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
03800343260,ASPECT (QUALITATIF),,0.000000
03800343260,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
03800343260,CONDUCTIVITÉ À 25°C,,402.000000
03800343260,CONDUCTIVITÉ À 25°C,,439.000000
03800343260,CHLORE LIBRE,,0.000000
03800343260,CHLORE TOTAL,,0.000000
03800343260,BIOXYDE DE CHLORE MG/L CLO2,,0.000000
03800343260,COLORATION,,0.000000
03800343260,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
03800343260,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
03800343260,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
03800343260,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
03800343260,AMMONIUM (EN NH4),,0.000000
03800343260,ODEUR (QUALITATIF),,0.000000
03800343260,PLUVIOMÉTRIE-48H,,10.000000
03800343260,PH ,,7.600000
03800343260,SAVEUR (QUALITATIF),,0.000000
03800343260,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
03800343260,TEMPÉRATURE DE L'AIR,,11.000000
03800343260,TEMPÉRATURE DE L'EAU,,10.200000
03800343260,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.320000
03800344430,ASPECT (QUALITATIF),,0.000000
03800344430,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
03800344430,CONDUCTIVITÉ À 25°C,,529.000000
03800344430,CONDUCTIVITÉ À 25°C,,536.000000
03800344430,CHLORE LIBRE,,0.210000
03800344430,CHLORE TOTAL,,0.250000
03800344430,BIOXYDE DE CHLORE MG/L CLO2,,0.000000
03800344430,COLORATION,,0.000000
03800344430,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
03800344430,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
03800344430,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
03800344430,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
03800344430,AMMONIUM (EN NH4),,0.000000
03800344430,ODEUR (QUALITATIF),,0.000000
03800344430,PLUVIOMÉTRIE-48H,,0.000000
03800344430,PH ,,7.410000
03800344430,SAVEUR (QUALITATIF),,0.000000
03800344430,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
03800344430,TEMPÉRATURE DE L'AIR,,18.000000
03800344430,TEMPÉRATURE DE L'EAU,,13.300000
03800344430,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.100000
03800344805,ASPECT (QUALITATIF),,0.000000
03800344805,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
03800344805,CONDUCTIVITÉ À 25°C,,463.000000
03800344805,CONDUCTIVITÉ À 25°C,,460.000000
