referenceprel,libmajparametre,limitequal,valtraduite
03300266552,ASPECT (QUALITATIF),,0.000000
03300266552,CONDUCTIVITÉ À 25°C,,1150.000000
03300266552,CHLORE LIBRE,,0.320000
03300266552,CHLORE TOTAL,,0.320000
03300266552,COLORATION,,0.000000
03300266552,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
03300266552,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
03300266552,FER TOTAL,,12.000000
03300266552,FLUORURES MG/L,"<=1,5 mg/L",1.100000
03300266552,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
03300266552,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
03300266552,AMMONIUM D'ORIGINE NATURELLE,,0.000000
03300266552,ODEUR (QUALITATIF),,0.000000
03300266552,PH ,,7.600000
03300266552,SAVEUR (QUALITATIF),,0.000000
03300266552,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
03300266552,TEMPÉRATURE DE L'EAU,,10.600000
03300266552,TEMPÉRATURE DE MESURE DU PH,,21.200000
03300266552,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.270000
03300266553,ASPECT (QUALITATIF),,0.000000
03300266553,CONDUCTIVITÉ À 25°C,,982.000000
03300266553,CHLORE LIBRE,,0.040000
03300266553,CHLORE TOTAL,,0.040000
03300266553,COLORATION,,0.000000
03300266553,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
03300266553,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
03300266553,FER TOTAL,,42.000000
03300266553,FLUORURES MG/L,"<=1,5 mg/L",1.300000
03300266553,BACT. AÉR. REVIVIFIABLES À 22°-68H,,52.000000
03300266553,BACT. AÉR. REVIVIFIABLES À 36°-44H,,1.000000
03300266553,AMMONIUM D'ORIGINE NATURELLE,,0.100000
03300266553,ODEUR (QUALITATIF),,0.000000
03300266553,PH ,,7.700000
03300266553,SAVEUR (QUALITATIF),,0.000000
03300266553,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
03300266553,TEMPÉRATURE DE L'EAU,,11.100000
03300266553,TEMPÉRATURE DE MESURE DU PH,,20.400000
03300266553,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.520000
03300266569,ASPECT (QUALITATIF),,0.000000
03300266569,CONDUCTIVITÉ À 25°C,,367.000000
03300266569,CHLORE LIBRE,,0.140000
03300266569,CHLORE TOTAL,,0.140000
03300266569,COLORATION,,0.000000
03300266569,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
03300266569,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
03300266569,FER TOTAL,,0.000000
03300266569,BACT. AÉR. REVIVIFIABLES À 22°-68H,,2.000000
03300266569,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
03300266569,AMMONIUM D'ORIGINE NATURELLE,,0.000000
03300266569,ODEUR (QUALITATIF),,0.000000
03300266569,PH ,,7.700000
03300266569,SAVEUR (QUALITATIF),,0.000000
03300266569,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
03300266569,TEMPÉRATURE DE L'EAU,,10.100000
03300266569,TEMPÉRATURE DE MESURE DU PH,,21.400000
03300266569,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.230000
03300266572,ASPECT (QUALITATIF),,0.000000
03300266572,CONDUCTIVITÉ À 25°C,,387.000000
03300266572,CHLORE LIBRE,,0.220000
03300266572,CHLORE TOTAL,,0.220000
03300266572,COLORATION,,0.000000
03300266572,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
03300266572,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
03300266572,FER TOTAL,,8.000000
03300266572,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
03300266572,BACT. AÉR. REVIVIFIABLES À 36°-44H,,1.000000
03300266572,AMMONIUM D'ORIGINE NATURELLE,,0.000000
03300266572,ODEUR (QUALITATIF),,0.000000
03300266572,PH ,,8.100000
03300266572,SAVEUR (QUALITATIF),,0.000000
03300266572,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
03300266572,TEMPÉRATURE DE L'EAU,,10.500000
03300266572,TEMPÉRATURE DE MESURE DU PH,,19.000000
03300266572,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.250000
03300266576,ASPECT (QUALITATIF),,0.000000
03300266576,CONDUCTIVITÉ À 25°C,,369.000000
03300266576,CHLORE LIBRE,,0.000000
03300266576,CHLORE TOTAL,,0.000000
03300266576,COLORATION,,0.000000
03300266576,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
03300266576,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
03300266576,FER TOTAL,,13.000000
03300266576,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
03300266576,BACT. AÉR. REVIVIFIABLES À 36°-44H,,2.000000
03300266576,AMMONIUM D'ORIGINE NATURELLE,,0.000000
03300266576,ODEUR (QUALITATIF),,0.000000
03300266576,PH ,,7.800000
03300266576,SAVEUR (QUALITATIF),,0.000000
03300266576,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
03300266576,TEMPÉRATURE DE L'EAU,,10.800000
03300266576,TEMPÉRATURE DE MESURE DU PH,,18.100000
03300266576,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.230000
03300266647,ASPECT (QUALITATIF),,0.000000
03300266647,CONDUCTIVITÉ À 25°C,,359.000000
03300266647,CHLORE LIBRE,,0.250000
03300266647,CHLORE TOTAL,,0.250000
03300266647,COLORATION,,0.000000
03300266647,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
03300266647,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
03300266647,FER TOTAL,,27.000000
03300266647,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
03300266647,BACT. AÉR. REVIVIFIABLES À 36°-44H,,2.000000
03300266647,AMMONIUM D'ORIGINE NATURELLE,,0.000000
03300266647,ODEUR (QUALITATIF),,0.000000
03300266647,PH ,,8.100000
03300266647,SAVEUR (QUALITATIF),,0.000000
03300266647,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
03300266647,TEMPÉRATURE DE L'EAU,,10.400000
03300266647,TEMPÉRATURE DE MESURE DU PH,,19.200000
03300266647,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.380000
03300266717,ASPECT (QUALITATIF),,0.000000
03300266717,CONDUCTIVITÉ À 25°C,,394.000000
03300266717,CHLORE LIBRE,,0.190000
03300266717,CHLORE TOTAL,,0.190000
03300266717,COLORATION,,0.000000
03300266717,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
03300266717,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
03300266717,FER TOTAL,,15.000000
03300266717,BACT. AÉR. REVIVIFIABLES À 22°-68H,,1.000000
03300266717,BACT. AÉR. REVIVIFIABLES À 36°-44H,,2.000000
03300266717,AMMONIUM D'ORIGINE NATURELLE,,0.000000
03300266717,ODEUR (QUALITATIF),,0.000000
03300266717,PH ,,7.900000
03300266717,SAVEUR (QUALITATIF),,0.000000
03300266717,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
03300266717,TEMPÉRATURE DE L'EAU,,9.000000
03300266717,TEMPÉRATURE DE MESURE DU PH,,19.000000
03300266717,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.220000
03300266718,ASPECT (QUALITATIF),,0.000000
03300266718,CONDUCTIVITÉ À 25°C,,442.000000
03300266718,CHLORE LIBRE,,0.240000
03300266718,CHLORE TOTAL,,0.270000
03300266718,COLORATION,,0.000000
03300266718,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
03300266718,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
03300266718,FER TOTAL,,200.000000
03300266718,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
03300266718,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
03300266718,AMMONIUM D'ORIGINE NATURELLE,,0.000000
03300266718,ODEUR (QUALITATIF),,0.000000
03300266718,PH ,,7.900000
03300266718,SAVEUR (QUALITATIF),,0.000000
03300266718,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
03300266718,TEMPÉRATURE DE L'EAU,,7.800000
03300266718,TEMPÉRATURE DE MESURE DU PH,,18.500000
03300266718,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.310000
03300266720,ASPECT (QUALITATIF),,0.000000
03300266720,CONDUCTIVITÉ À 25°C,,383.000000
03300266720,CHLORE LIBRE,,0.190000
03300266720,CHLORE TOTAL,,0.210000
03300266720,COLORATION,,0.000000
03300266720,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
03300266720,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
03300266720,FER TOTAL,,32.000000
03300266720,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
03300266720,BACT. AÉR. REVIVIFIABLES À 36°-44H,,3.000000
03300266720,AMMONIUM D'ORIGINE NATURELLE,,0.000000
03300266720,ODEUR (QUALITATIF),,0.000000
03300266720,PH ,,8.000000
03300266720,SAVEUR (QUALITATIF),,0.000000
03300266720,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
03300266720,TEMPÉRATURE DE L'EAU,,7.200000
03300266720,TEMPÉRATURE DE MESURE DU PH,,18.500000
03300266720,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.200000
03300266823,ASPECT (QUALITATIF),,0.000000
03300266823,CONDUCTIVITÉ À 25°C,,266.000000
03300266823,CHLORE LIBRE,,0.220000
03300266823,CHLORE TOTAL,,0.240000
03300266823,COLORATION,,0.000000
03300266823,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
03300266823,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
03300266823,FER TOTAL,,68.000000
03300266823,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
03300266823,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
03300266823,AMMONIUM D'ORIGINE NATURELLE,,0.000000
03300266823,ODEUR (QUALITATIF),,0.000000
03300266823,PH ,,8.000000
03300266823,SAVEUR (QUALITATIF),,0.000000
03300266823,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
03300266823,TEMPÉRATURE DE L'EAU,,9.600000
03300266823,TEMPÉRATURE DE MESURE DU PH,,19.000000
03300266823,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.650000
03300266878,ASPECT (QUALITATIF),,0.000000
03300266878,CONDUCTIVITÉ À 25°C,,848.000000
03300266878,CHLORE LIBRE,,0.330000
03300266878,CHLORE TOTAL,,0.330000
03300266878,COLORATION,,0.000000
03300266878,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
03300266878,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
03300266878,FER TOTAL,,35.000000
03300266878,FLUORURES MG/L,"<=1,5 mg/L",1.400000
03300266878,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
03300266878,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
03300266878,AMMONIUM D'ORIGINE NATURELLE,,0.000000
03300266878,ODEUR (QUALITATIF),,0.000000
03300266878,PH ,,7.800000
03300266878,SAVEUR (QUALITATIF),,0.000000
03300266878,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
03300266878,TEMPÉRATURE DE L'EAU,,9.700000
03300266878,TEMPÉRATURE DE MESURE DU PH,,18.100000
03300266878,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.280000
03300266891,ASPECT (QUALITATIF),,0.000000
03300266891,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
03300266891,CONDUCTIVITÉ À 25°C,,648.000000
03300266891,CHLORE LIBRE,,0.360000
03300266891,CHLORE TOTAL,,0.380000
03300266891,COLORATION,,0.000000
03300266891,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
03300266891,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
03300266891,FER TOTAL,,34.000000
03300266891,FLUORURES MG/L,"<=1,5 mg/L",1.300000
03300266891,BACT. AÉR. REVIVIFIABLES À 22°-68H,,2.000000
03300266891,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
03300266891,AMMONIUM D'ORIGINE NATURELLE,,0.000000
03300266891,ODEUR (QUALITATIF),,0.000000
03300266891,PH ,,7.900000
03300266891,SAVEUR (QUALITATIF),,0.000000
03300266891,SÉLÉNIUM,<=20 µg(Se)/L,0.000000
03300266891,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
03300266891,TEMPÉRATURE DE L'EAU,,8.400000
03300266891,TEMPÉRATURE DE MESURE DU PH,,17.100000
03300266891,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.230000
03300266895,ASPECT (QUALITATIF),,0.000000
03300266895,CONDUCTIVITÉ À 25°C,,1004.000000
03300266895,CHLORE LIBRE,,0.150000
03300266895,CHLORE TOTAL,,0.150000
03300266895,COLORATION,,0.000000
03300266895,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
03300266895,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
03300266895,FER TOTAL,,12.000000
03300266895,FLUORURES MG/L,"<=1,5 mg/L",1.300000
03300266895,BACT. AÉR. REVIVIFIABLES À 22°-68H,,1.000000
03300266895,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
03300266895,MANGANÈSE TOTAL,,0.000000
03300266895,AMMONIUM D'ORIGINE NATURELLE,,0.000000
03300266895,ODEUR (QUALITATIF),,0.000000
03300266895,PH ,,7.600000
03300266895,SAVEUR (QUALITATIF),,0.000000
03300266895,SULFATES,,160.000000
03300266895,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
03300266895,TEMPÉRATURE DE L'EAU,,9.000000
03300266895,TEMPÉRATURE DE MESURE DU PH,,19.200000
03300266895,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.200000
03300266912,ASPECT (QUALITATIF),,0.000000
03300266912,CONDUCTIVITÉ À 25°C,,675.000000
03300266912,CHLORE LIBRE,,0.330000
03300266912,CHLORE TOTAL,,0.340000
03300266912,COLORATION,,0.000000
03300266912,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
03300266912,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
03300266912,FER TOTAL,,0.000000
03300266912,BACT. AÉR. REVIVIFIABLES À 22°-68H,,15.000000
03300266912,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
03300266912,AMMONIUM D'ORIGINE NATURELLE,,0.000000
03300266912,ODEUR (QUALITATIF),,0.000000
03300266912,PH ,,7.800000
03300266912,SAVEUR (QUALITATIF),,0.000000
03300266912,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
03300266912,TEMPÉRATURE DE L'EAU,,8.300000
03300266912,TEMPÉRATURE DE MESURE DU PH,,23.300000
03300266912,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
03300266914,ASPECT (QUALITATIF),,0.000000
03300266914,CONDUCTIVITÉ À 25°C,,667.000000
03300266914,CHLORE LIBRE,,0.300000
03300266914,CHLORE TOTAL,,0.300000
03300266914,COLORATION,,0.000000
03300266914,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
03300266914,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
03300266914,FER TOTAL,,5.000000
03300266914,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
03300266914,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
03300266914,AMMONIUM D'ORIGINE NATURELLE,,0.000000
03300266914,ODEUR (QUALITATIF),,0.000000
03300266914,PH ,,7.800000
03300266914,SAVEUR (QUALITATIF),,0.000000
03300266914,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
03300266914,TEMPÉRATURE DE L'EAU,,10.800000
03300266914,TEMPÉRATURE DE MESURE DU PH,,19.200000
03300266914,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.200000
03300266916,ASPECT (QUALITATIF),,0.000000
03300266916,CONDUCTIVITÉ À 25°C,,517.000000
03300266916,CHLORE LIBRE,,0.100000
03300266916,CHLORE TOTAL,,0.100000
03300266916,COLORATION,,0.000000
03300266916,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
03300266916,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
03300266916,FER TOTAL,,0.000000
03300266916,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
03300266916,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
03300266916,AMMONIUM D'ORIGINE NATURELLE,,0.000000
03300266916,ODEUR (QUALITATIF),,0.000000
03300266916,PH ,,7.500000
03300266916,SAVEUR (QUALITATIF),,0.000000
03300266916,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
03300266916,TEMPÉRATURE DE L'EAU,,8.400000
03300266916,TEMPÉRATURE DE MESURE DU PH,,19.400000
03300266916,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
03300266921,ASPECT (QUALITATIF),,0.000000
03300266921,CONDUCTIVITÉ À 25°C,,373.000000
03300266921,CHLORE LIBRE,,0.250000
03300266921,CHLORE TOTAL,,0.250000
03300266921,COLORATION,,0.000000
03300266921,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
03300266921,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
03300266921,FER TOTAL,,0.000000
03300266921,BACT. AÉR. REVIVIFIABLES À 22°-68H,,1.000000
03300266921,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
03300266921,AMMONIUM D'ORIGINE NATURELLE,,0.000000
03300266921,ODEUR (QUALITATIF),,0.000000
03300266921,PH ,,7.700000
03300266921,SAVEUR (QUALITATIF),,0.000000
03300266921,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
03300266921,TEMPÉRATURE DE L'EAU,,8.100000
03300266921,TEMPÉRATURE DE MESURE DU PH,,16.300000
03300266921,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.200000
03300266922,ASPECT (QUALITATIF),,0.000000
03300266922,CONDUCTIVITÉ À 25°C,,390.000000
03300266922,CHLORE LIBRE,,0.270000
03300266922,CHLORE TOTAL,,0.270000
03300266922,COLORATION,,0.000000
03300266922,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
03300266922,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
03300266922,FER TOTAL,,33.000000
03300266922,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
03300266922,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
03300266922,AMMONIUM D'ORIGINE NATURELLE,,0.000000
03300266922,ODEUR (QUALITATIF),,0.000000
03300266922,PH ,,7.800000
03300266922,SAVEUR (QUALITATIF),,0.000000
03300266922,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
03300266922,TEMPÉRATURE DE L'EAU,,8.400000
03300266922,TEMPÉRATURE DE MESURE DU PH,,18.100000
03300266922,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.360000
03300266924,ASPECT (QUALITATIF),,0.000000
03300266924,CONDUCTIVITÉ À 25°C,,448.000000
03300266924,CHLORE LIBRE,,0.180000
03300266924,CHLORE TOTAL,,0.180000
03300266924,COLORATION,,0.000000
03300266924,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
03300266924,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
03300266924,FER TOTAL,,180.000000
03300266924,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
03300266924,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
03300266924,AMMONIUM D'ORIGINE NATURELLE,,0.000000
03300266924,ODEUR (QUALITATIF),,0.000000
03300266924,PH ,,7.900000
03300266924,SAVEUR (QUALITATIF),,0.000000
03300266924,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
03300266924,TEMPÉRATURE DE L'EAU,,8.400000
03300266924,TEMPÉRATURE DE MESURE DU PH,,19.400000
