referenceprel,libmajparametre,limitequal,valtraduite
04100109272,ASPECT (QUALITATIF),,0.000000
04100109272,CONDUCTIVITÉ À 25°C,,706.000000
04100109272,CHLORE LIBRE,,0.190000
04100109272,CHLORE TOTAL,,0.200000
04100109272,COLORATION,,0.000000
04100109272,COULEUR (QUALITATIF),,0.000000
04100109272,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
04100109272,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
04100109272,BACT. AÉR. REVIVIFIABLES À 22°-68H,,14.000000
04100109272,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
04100109272,AMMONIUM (EN NH4),,0.000000
04100109272,NITRATES (EN NO3),<=50 mg/L,44.000000
04100109272,ODEUR (QUALITATIF),,0.000000
04100109272,PH ,,7.600000
04100109272,PH ,,7.400000
04100109272,SAVEUR (QUALITATIF),,0.000000
04100109272,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
04100109272,TEMPÉRATURE DE L'EAU,,8.000000
04100109272,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
04100109275,"2,6 DICHLOROBENZAMIDE","<=0,1 µg/L",0.000000
04100109275,CHLOROTHALONIL R471811,,0.570000
04100109275,ATRAZINE-2-HYDROXY,"<=0,1 µg/L",0.000000
04100109275,ACÉTOCHLORE,"<=0,1 µg/L",0.000000
04100109275,ATRAZINE DÉSÉTHYL,"<=0,1 µg/L",0.015000
04100109275,ATRAZINE-DÉISOPROPYL,"<=0,1 µg/L",0.000000
04100109275,ALACHLORE,"<=0,1 µg/L",0.000000
04100109275,"2-AMINOSULFONYL-N,N-DIMETHYLNICOTIN","<=0,1 µg/L",0.000000
04100109275,ASPECT (QUALITATIF),,0.000000
04100109275,ATRAZINE,"<=0,1 µg/L",0.000000
04100109275,AZOXYSTROBINE,"<=0,1 µg/L",0.000000
04100109275,BOSCALID,"<=0,1 µg/L",0.000000
04100109275,BROMACIL,"<=0,1 µg/L",0.000000
04100109275,CARBENDAZIME,"<=0,1 µg/L",0.000000
04100109275,CONDUCTIVITÉ À 25°C,,544.000000
04100109275,ESA ACETOCHLORE,,0.000000
04100109275,CHLORE LIBRE,,0.080000
04100109275,CHLORE TOTAL,,0.180000
04100109275,CHLORIDAZONE,"<=0,1 µg/L",0.000000
04100109275,CHLORIDAZONE DESPHÉNYL,"<=0,1 µg/L",0.000000
04100109275,CHLORIDAZONE MÉTHYL DESPHÉNYL,"<=0,1 µg/L",0.000000
04100109275,CHLOROTHALONIL-4-HYDROXY,"<=0,1 µg/L",0.000000
04100109275,CHLOROTHALONIL,"<=0,1 µg/L",0.000000
04100109275,CHLOROTHALONIL R417888,"<=0,1 µg/L",0.011000
04100109275,COLORATION,,0.000000
04100109275,COULEUR (QUALITATIF),,0.000000
04100109275,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
04100109275,CHLORTOLURON,"<=0,1 µg/L",0.000000
04100109275,DIFLUFÉNICANIL,"<=0,1 µg/L",0.000000
04100109275,CGA 369873,,0.014000
04100109275,CGA 354742,,0.000000
04100109275,DIMÉFURON,"<=0,1 µg/L",0.000000
04100109275,DIURON,"<=0,1 µg/L",0.000000
04100109275,DIMÉTHÉNAMIDE,"<=0,1 µg/L",0.000000
04100109275,DIMÉTHÉNAMIDE ESA,,0.000000
04100109275,DIMÉTHÉNAMIDE OXA,,0.000000
04100109275,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
04100109275,FLUFENACET ESA,"<=0,1 µg/L",0.000000
04100109275,FLAZASULFURON,"<=0,1 µg/L",0.000000
04100109275,FLUOPICOLIDE,"<=0,1 µg/L",0.000000
04100109275,FLUOPYRAM,"<=0,1 µg/L",0.000000
04100109275,FLUFENACET,"<=0,1 µg/L",0.000000
04100109275,FENPROPIDIN,"<=0,1 µg/L",0.000000
04100109275,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
04100109275,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
04100109275,HEXAZINONE,"<=0,1 µg/L",0.000000
04100109275,IMAZAMÉTHABENZ,"<=0,1 µg/L",0.000000
04100109275,DESMÉTHYLISOPROTURON,"<=0,1 µg/L",0.000000
04100109275,ISOPROTURON,"<=0,1 µg/L",0.000000
04100109275,ISOXABEN,"<=0,1 µg/L",0.000000
04100109275,ESA ALACHLORE,,0.000000
04100109275,LINURON,"<=0,1 µg/L",0.000000
04100109275,MÉTALDÉHYDE,"<=0,1 µg/L",0.000000
04100109275,METCONAZOL,"<=0,1 µg/L",0.000000
04100109275,MÉTAZACHLORE,"<=0,1 µg/L",0.000000
04100109275,MÉTOBROMURON,"<=0,1 µg/L",0.000000
04100109275,MÉTRIBUZINE,"<=0,1 µg/L",0.000000
04100109275,MÉTOLACHLORE,"<=0,1 µg/L",0.000000
04100109275,ESA METOLACHLORE,,0.000000
04100109275,METOLACHLOR NOA 413173,,0.000000
04100109275,OXA METOLACHLORE,,0.000000
04100109275,MÉTAMITRONE,"<=0,1 µg/L",0.000000
04100109275,ESA METAZACHLORE,,0.027000
04100109275,OXA METAZACHLORE,,0.000000
04100109275,NAPROPAMIDE,"<=0,1 µg/L",0.000000
04100109275,NÉBURON,"<=0,1 µg/L",0.000000
04100109275,AMMONIUM (EN NH4),,0.000000
04100109275,NITRATES (EN NO3),<=50 mg/L,35.000000
04100109275,ODEUR (QUALITATIF),,0.000000
04100109275,DIMÉTHACHLORE OXA,"<=0,1 µg/L",0.000000
04100109275,OXA ALACHLORE,"<=0,1 µg/L",0.000000
04100109275,OXADIAZON,"<=0,1 µg/L",0.000000
04100109275,PROCHLORAZE,"<=0,1 µg/L",0.000000
04100109275,PENDIMÉTHALINE,"<=0,1 µg/L",0.000000
04100109275,TOTAL DES PESTICIDES ANALYSÉS,"<=0,5 µg/L",0.026000
04100109275,PH ,,7.500000
04100109275,PH ,,7.400000
04100109275,CYPRODINIL,"<=0,1 µg/L",0.000000
04100109275,PROMÉTHRINE,"<=0,1 µg/L",0.000000
04100109275,PROPAZINE,"<=0,1 µg/L",0.000000
04100109275,PROPYZAMIDE,"<=0,1 µg/L",0.000000
04100109275,SAVEUR (QUALITATIF),,0.000000
04100109275,SIMAZINE,"<=0,1 µg/L",0.000000
04100109275,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
04100109275,TÉBUTAM,"<=0,1 µg/L",0.000000
04100109275,TÉBUCONAZOLE,"<=0,1 µg/L",0.000000
04100109275,TERBUTHYLAZIN,"<=0,1 µg/L",0.000000
04100109275,TERBUTHYLAZIN DÉSÉTHYL,"<=0,1 µg/L",0.000000
04100109275,HYDROXYTERBUTHYLAZINE,"<=0,1 µg/L",0.000000
04100109275,TEMPÉRATURE DE L'EAU,,7.000000
04100109275,TERBUMÉTON,"<=0,1 µg/L",0.000000
04100109275,TERBUTRYNE,"<=0,1 µg/L",0.000000
04100109275,THIAZFLURON,"<=0,1 µg/L",0.000000
04100109275,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
04100109275,ZOXAMIDE,"<=0,1 µg/L",0.000000
