referenceprel,libmajparametre,limitequal,valtraduite
08000127423,ASPECT (QUALITATIF),,0.000000
08000127423,CONDUCTIVITÉ À 25°C,,620.000000
08000127423,CHLORE LIBRE,,0.260000
08000127423,CHLORE TOTAL,,0.300000
08000127423,COLORATION,,0.000000
08000127423,COULEUR (QUALITATIF),,0.000000
08000127423,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
08000127423,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
08000127423,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
08000127423,BACT. AÉR. REVIVIFIABLES À 36°-44H,,1.000000
08000127423,AMMONIUM (EN NH4),,0.000000
08000127423,ODEUR (QUALITATIF),,0.000000
08000127423,PERCHLORATE,,8.600000
08000127423,PH ,,7.200000
08000127423,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
08000127423,TEMPÉRATURE DE L'EAU,,11.000000
08000127423,TEMPÉRATURE DE MESURE DU PH,,10.600000
08000127423,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
08000127457,ASPECT (QUALITATIF),,0.000000
08000127457,CONDUCTIVITÉ À 25°C,,780.000000
08000127457,CHLORE LIBRE,,0.060000
08000127457,CHLORE TOTAL,,0.080000
08000127457,COLORATION,,0.000000
08000127457,COULEUR (QUALITATIF),,0.000000
08000127457,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
08000127457,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
08000127457,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
08000127457,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
08000127457,AMMONIUM (EN NH4),,0.000000
08000127457,ODEUR (QUALITATIF),,0.000000
08000127457,PH ,,7.100000
08000127457,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
08000127457,TEMPÉRATURE DE L'EAU,,7.000000
08000127457,TEMPÉRATURE DE MESURE DU PH,,7.100000
08000127457,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
08000127463,ASPECT (QUALITATIF),,0.000000
08000127463,CONDUCTIVITÉ À 25°C,,635.000000
08000127463,CHLORE LIBRE,,0.150000
08000127463,CHLORE TOTAL,,0.170000
08000127463,COLORATION,,0.000000
08000127463,COULEUR (QUALITATIF),,0.000000
08000127463,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
08000127463,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
08000127463,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
08000127463,BACT. AÉR. REVIVIFIABLES À 36°-44H,,2.000000
08000127463,AMMONIUM (EN NH4),,0.000000
08000127463,ODEUR (QUALITATIF),,0.000000
08000127463,PH ,,7.800000
08000127463,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
08000127463,TEMPÉRATURE DE L'EAU,,7.000000
08000127463,TEMPÉRATURE DE MESURE DU PH,,6.800000
08000127463,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
08000127472,ASPECT (QUALITATIF),,0.000000
08000127472,CONDUCTIVITÉ À 25°C,,525.000000
08000127472,CHLORE LIBRE,,0.350000
08000127472,CHLORE TOTAL,,0.380000
08000127472,COLORATION,,0.000000
08000127472,COULEUR (QUALITATIF),,0.000000
08000127472,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
08000127472,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
08000127472,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
08000127472,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
08000127472,AMMONIUM (EN NH4),,0.000000
08000127472,ODEUR (QUALITATIF),,0.000000
08000127472,PH ,,7.900000
08000127472,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
08000127472,TEMPÉRATURE DE L'EAU,,10.000000
08000127472,TEMPÉRATURE DE MESURE DU PH,,9.600000
08000127472,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
08000127473,ASPECT (QUALITATIF),,0.000000
08000127473,CONDUCTIVITÉ À 25°C,,520.000000
08000127473,CHLORE LIBRE,,0.310000
08000127473,CHLORE TOTAL,,0.330000
08000127473,COLORATION,,0.000000
08000127473,COULEUR (QUALITATIF),,0.000000
08000127473,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
08000127473,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
08000127473,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
08000127473,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
08000127473,AMMONIUM (EN NH4),,0.000000
08000127473,ODEUR (QUALITATIF),,0.000000
08000127473,PH ,,7.800000
08000127473,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
08000127473,TEMPÉRATURE DE L'EAU,,8.000000
08000127473,TEMPÉRATURE DE MESURE DU PH,,7.900000
08000127473,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
08000127476,ASPECT (QUALITATIF),,0.000000
08000127476,CONDUCTIVITÉ À 25°C,,635.000000
08000127476,CHLORE LIBRE,,0.080000
08000127476,CHLORE TOTAL,,0.120000
08000127476,COLORATION,,0.000000
